CID,QID,CUserID,CBody,CDate,IsReply,ParentID
169635114,5610117,22712de7-1a0d-4508-ad0a-32b8c11caaf6,"چه ربطی داره؟","1399/10/03 13:44",0,
169635146,5610117,5389b027-af86-49d5-9b18-19a45df3d048,"مگه ربط داره؟","1399/10/03 13:44",0,
206211884,7183742,1e2abdb9-2008-4392-b189-3c30cf78dd3f,"من ۲۸ سالمه نرفتم دنبال درمانش تو این سن درمان داره ایا؟؟؟","1400/06/13 00:37",0,
206215039,7183742,544cef83-1517-43b5-847b-2ac46fa09fb9,"آره بابا نشونه هات چیاست؟","1400/06/13 00:53",1,206211884
206218078,7183742,1e2abdb9-2008-4392-b189-3c30cf78dd3f,"حواس پرتم تمرکز ندارم رانندگی نمیتونم بگم چون دایم حواسم یه جا پرت میشه ... حافطم صعیفه ... توجه کافی ندارم","1400/06/13 01:09",1,206215039
237057433,8644404,02e03f1c-e693-40e7-b61b-27c8fe6eff1d,"چند سالشه. چجوری فهمیدی","1401/02/22 22:18",0,
237057642,8644404,7cd133cc-0112-4f46-9dba-55debac08ec3,"همین که میدونی یعنی نصف راهو رفتی دختر خواهرشوهرمن وحشتنااااکه چندروز پیش در خونه باز کرده بود کیلومترها دور تر ده ساعت بعد پیداش کردن تو خونه بیرون یا مهمونی یک دقیقه کن فیکون میکنه. اونوقت قبول ندارن به بیش فعالیش. چهار سالشه","1401/02/22 22:20",0,
237071193,8644404,6fa60776-2da0-4b36-b041-4746c53a9a79,"پسر من اخرای ۴ سالگیه میخواد بره پیش چند ماهیه شدت گرفته بی قراریش","1401/02/23 00:21",1,237057642
237071338,8644404,6fa60776-2da0-4b36-b041-4746c53a9a79,"نزدیک ۵ ۳ نوع بیش فعال داریم پسر من از نوع بی دقت و پر تحرکشه و مدام حرف مارو قطع میکنه","1401/02/23 00:22",1,237057433
237071509,8644404,7cd133cc-0112-4f46-9dba-55debac08ec3,"مطمئنم بچه خواهرشوهرم خیلی بدتره","1401/02/23 00:23",1,237071338
237071658,8644404,6fa60776-2da0-4b36-b041-4746c53a9a79,"پسر من این روزا هر جا میره مورد توجه انگار میخ داره زیرش و اصلا گوش نمیده به حرف بگردم بدلش دست خودش نیست منم سر در گم شدم","1401/02/23 00:24",1,237071509
237072229,8644404,1f634ab3-8cf6-4dc3-9b3e-7454f1385486,"اسی میگی پسرت بیقراره یعنی بهونه گیره؟یا همش گریه میکنه؟","1401/02/23 00:28",0,
237073112,8644404,7cd133cc-0112-4f46-9dba-55debac08ec3,"میگم خودشو زده به خواب همه خوابیدن رفته بیرون ده ساعت بعد کیلومترها دورتر پیداش کردن بدون اینکه گریه کنه یا بترسه","1401/02/23 00:34",1,237071658
237076315,8644404,6fa60776-2da0-4b36-b041-4746c53a9a79,"ی جا بند نمیشه ی وقتام چیزی پیدا نکنه باهاش خودشو خالی کنه بهونه میگیره ولی عموما در حال خراب کردن اسباب بازیاشه و اروم نداره تمرکز درستیم نداره","1401/02/23 00:57",1,237072229
237076438,8644404,6fa60776-2da0-4b36-b041-4746c53a9a79,"چه اوضاع بده شاید مورد دیگه ای داره","1401/02/23 00:58",1,237073112
237098641,8644404,7cd133cc-0112-4f46-9dba-55debac08ec3,"نه بشدت بیش فعاله اما کسی نمیخواد بپذیره منم دیگه زورم نمیرسه","1401/02/23 08:43",1,237076438
237098718,8644404,ff3692a5-c475-4280-8a9b-25f03841129f,"روان شناس بعد هم اگر نیاز به دارو.باشه روانپزشک معرفی میکنه و بازی و کاردرمانگر","1401/02/23 08:46",1,237076438
237156189,8644404,6fa60776-2da0-4b36-b041-4746c53a9a79,"نه چیزی نگو نارتحت میشه ادم خودش باید بپذیره","1401/02/23 20:15",1,237098641
237157861,8644404,7cd133cc-0112-4f46-9dba-55debac08ec3,"آره بیخیال شدم کلا","1401/02/23 20:32",1,237156189
102495031,3164677,fec89bb4-b394-43b7-a725-ead38ba55cbf,"الان چیزی به اسم بیش فعالی نمیتونی تشخیص بدی تو بچه","1398/06/05 00:44",0,
102495141,3164677,7c216475-9a31-49f6-a6af-1e9732d74881,"خودت وسواس فکری داری به پزشک مراجعه کن بچه چیزیش نیست","1398/06/05 00:44",0,
102495149,3164677,e3efa1d1-52fb-41f1-bab7-2d19d36a02ab,"روانشناس میگفت بچه تو ی اپارتمان کوچیک هستن تا تکون میخورن والدین میگن بچمون بیش فعال قدیما میرفتن حیاط اینو اونور شیطونی میکردن","1398/06/05 00:44",0,
102495282,3164677,c08964a8-da52-4c56-88c8-ab5ef2cd9e3a,"دختر من ۱۸ ماهه بی نهایت پرتحرک احساس میکنم بیش فعاله ولی نمیدونم علاعمش چیه دخترم همش میپره خودشو به درو دیوارو مبل میکوبه","1398/06/05 00:45",0,
102495347,3164677,89622886-5fed-4618-b1cb-6d43bba4ccce,"پس من چی بگم حالاپسرت درحال راه رفتنه دخترمن فقط و فقط درحال دویدنه فقط انقد ورجه وروجه میکنه انقد میدوئه که نگو کارای اکشن دوس داره دخترمن ۴روز دیگه۲۰ماهه میشه ولی خیلی حرف میزنه چیزایی میگه که خیلیا نمیگن","1398/06/05 00:45",0,
102495352,3164677,9ae93f2b-ab28-4e61-bfc8-488b3c15262a,"وسواس فکری که دارم خواهر سر بچه اولم اینقدر اذیت کردم خودم رو خدا میدونه هر روز دکتر بودیم","1398/06/05 00:45",0,
102495763,3164677,c08964a8-da52-4c56-88c8-ab5ef2cd9e3a,"دختر من به آب میگه سیس ماما بابا آبجی و آنا در حد ۷ ۸ کلمه میگه ۱۸ ماهشه","1398/06/05 00:48",0,
102495811,3164677,9ae93f2b-ab28-4e61-bfc8-488b3c15262a,"پس شاید شیطنت بچه ها طبیعیه ما غیر طبیعی هستیم نمی دونم پسر اولم خیلی آروم و تنبل بود خیلی حرف می‌زد الان هرکلاسی میره میگن خیلی باهوشه میترسم این مشکلی داشته باشه برای آینده اش نگرانم","1398/06/05 00:48",0,
102495878,3164677,7cba12d0-378b-4565-907b-422a395c678b,"من نمیدونم چرا به اشتباه همه خانوما به بچه های شیطون و شلوغشون میگن بیش فعال!!!!!علامت بیش فعالی شیطنت نیست عدم تمرکز هست یعنی شما ده بار به بچه تون حرفی رو میزنید انگار اصلا حواسش به شما نیست نمیفهمه چی میگین مثلا میگین برو توپت رو بیار یا مثلا بشین غذاتو بخور هی تکرار میکنین نمیفهمه انجام نمیده چون این بچه ها نمیتونن تمرکز کنن عصبی ان پرخاشگرن داد میزنن.این بیماری کمی شبیه اوتیسم هستش.بیش فعالی یه بیماری روانی بسیار بدی هستش که درصد بالایی از این بچه ها وقتی به سن بزرگسالی رسیدن خودکشی میکنن لطفا بخاطر کمی شیطنت کردن عنوان بیماری بیش فعالی رو به بچه های سالمتون ندین","1398/06/05 00:48",0,
102497370,3164677,9ae93f2b-ab28-4e61-bfc8-488b3c15262a,"دختر خواهرم بچگی شیطون بود خیلی بزرگتر که شد آروم خانوم شاد حرف گوش کن شد ولی رفت مدرسه مشکل پیدا کرد گفتن اختلال در یادگیری و بیش فعال هست خیلی نگرانشیم یعنی اونم اشتباه تشخیص دادن","1398/06/05 00:56",0,
160185346,5240549,35280cce-8219-4635-82b6-15b213f8cbce,"من مادری دارم که دارای فرزندی بیش فعال عدم تمرکز و وحشی بودن داره😐😂😂😂😂😂خودش راضی نیست ولی من راضیم چرا میخواید خوبمون کنید😂😂😂انرژی های مملکت تو ما جمع شده میخواید بگیرید ازمون😐","1399/07/27 13:47",0,
160185947,5240549,36f64af6-2b25-4195-9f33-64d748357f4e,"قصد از این پژوهش ها اینه که چنین مادرانی روش زندگی و کنار اومدن با چنین فرزندانی رو یاد بگیرند. این اختلال درمانی نداره و قابل مدیریت هست. فقط باید درست هدایت بشه","1399/07/27 13:51",1,160185346
160186091,5240549,35280cce-8219-4635-82b6-15b213f8cbce,"با دیفن هیدرامین باهام کنار میومد بچگیام😑😂","1399/07/27 13:52",1,160185947
160186675,5240549,36f64af6-2b25-4195-9f33-64d748357f4e,"البته احتمال اینکه در آینده شما هم چنین فرزندی داشته باشید زیاد هست. هدف من از این پژوهش اینه که به مادرانی که خودشون هم بیش فعالی نقص توجه دارند کمک کنم.","1399/07/27 13:56",1,160186091
192636231,6568232,85a1ba38-2c97-4353-9089-a19c948a9034,"یه اشنایی داشتیم بچش بیش فعال بود چه مهمونی میرفت چه خونه خودشون اروم و قرار نداشت شب و نصف شب همش در حال دوییدن بود","1400/03/07 23:48",0,
192636243,6568232,880123e5-2e0f-41b2-817f-1029175b5dc8,"هیچ کدوم لجبازی....اون سواستفاده می‌کنه می‌دونه جلواوناهیچی نمیتونیدبگید","1400/03/07 23:48",0,
192636525,6568232,880123e5-2e0f-41b2-817f-1029175b5dc8,"توخلوت خودمون حساب میبرن..ولی تاچشمشون به یکی میخوره سریع یکی دیگه میشن...بچه هاباهوشن طلافی میکنن","1400/03/07 23:50",0,
192636986,6568232,d5e5e29c-e31d-489c-873f-3340defc04ba,"تو جمع بهش توجه کنید.پسر منم یه رفتارای عجیب وغریب داشت که هر چی بزرگتر شد کمرنگ شده","1400/03/07 23:53",0,
89254092,2738234,8552a453-511c-4ecd-804d-ea2938edd87b,"وای دقیقا خواهرزادم همینطوره ولی دلم نمیادبه آبجیم بگم میشه ازعلایمش بیشتربگین اصن یه جابندنمیشه همش میزنه وموی بچه هارومیکشه ومیخنده دگه چه علایمی؟؟؟","1398/02/18 11:10",0,
89254171,2738234,8552a453-511c-4ecd-804d-ea2938edd87b,"اطلاعات درموردداروهایی که گفتی ندارم😞","1398/02/18 11:10",0,
89254437,2738234,a3457b79-450e-4e3f-afb1-a47cb40dcacf,"کسیو نمیزنه ولی همش حرفای نامفهوم میزنه و به همه چی دست میرنه","1398/02/18 11:14",1,89254092
89254466,2738234,9d4dbcc9-ddcd-4da3-aef1-d7788e3586e9,"دختر منم 14ماهشه همینجوره کلا نشستن نمیدونه یعنی چی ب همه چی کار داره یخجال و سیم برق.شارژر.وسایل آشپزخونه.کابینت و جاکفشی.لباس .کمد و...ولی من میگم این بچه ها خصلتشون اینه پر جنب و جوشن پدرشوهرم دیروز میگفت خدا ب دادت برسه ده سال ادمو زودتر پیر میکنه","1398/02/18 11:14",0,
89254611,2738234,a3457b79-450e-4e3f-afb1-a47cb40dcacf,"سیم شارژرو از آداپتورش میکشه بیرون باهاشون بازی میکنه","1398/02/18 11:16",1,89254466
89254639,2738234,8552a453-511c-4ecd-804d-ea2938edd87b,"این همینجورکه نشسته شترق یهویکی میزنتت","1398/02/18 11:16",1,89254437
89254754,2738234,a3457b79-450e-4e3f-afb1-a47cb40dcacf,"واقعا نمیدونم شاید نشونه شطنتشه ولی من میترسم. خیلی دوسش دارم😞","1398/02/18 11:18",1,89254639
89254771,2738234,8552a453-511c-4ecd-804d-ea2938edd87b,"مث بچه آبجیم اصن خسته نمیشه ماشاالله دقیقاهمینکارارومیکنه","1398/02/18 11:18",1,89254466
89254796,2738234,9d4dbcc9-ddcd-4da3-aef1-d7788e3586e9,"دختر منم همینه.بخداهرچی جمع میکنم باز ی چیزی برا خراب کاری پیدا میکنه","1398/02/18 11:18",1,89254611
89254925,2738234,8552a453-511c-4ecd-804d-ea2938edd87b,"منم","1398/02/18 11:20",1,89254754
89255070,2738234,9d4dbcc9-ddcd-4da3-aef1-d7788e3586e9,"نگران نباش دختر منم مو میکشه میخنده","1398/02/18 11:21",1,89254771
89255125,2738234,a3457b79-450e-4e3f-afb1-a47cb40dcacf,"ببرنش پیش متخصص. شربت آتنتالین بدین بهش. درمان پرتحرکیه","1398/02/18 11:22",1,89254925
89255172,2738234,a3457b79-450e-4e3f-afb1-a47cb40dcacf,"دخترت چندسالشه؟؟","1398/02/18 11:23",1,89255070
89255299,2738234,8552a453-511c-4ecd-804d-ea2938edd87b,"نمیدونم والا","1398/02/18 11:24",1,89255070
89255616,2738234,5cbd6b55-77a1-468c-a4f8-36038f9c33b0,"اینا که گفتین که عادیه. خب بچه باید کنجکاو باشه","1398/02/18 11:28",1,89254611
89255677,2738234,e6dccab3-2067-48a0-a4d7-098dc14e6ff8,"وااای این بیش فعالی چیه دکترای هم رشته بی وجدان ب همه میگن اینهایی ک میگید همه نشونه ی بچه سالمه ک داره کودکی میکنه ک والدین باقرص میخوان افسردش کنن","1398/02/18 11:28",0,
89255860,2738234,f0e1217c-13dd-48da-8d61-dad7b93c96b8,"پسر منم تقریبا به همه چی دست میزنه میخوان کشف کنن زبون بسته ها بیش فعالی چیه الکی تهمت نزنین بهشون! مرسی اه😅😅😅","1398/02/18 11:31",1,89255616
89255968,2738234,9d4dbcc9-ddcd-4da3-aef1-d7788e3586e9,"14 ماهشه","1398/02/18 11:32",1,89255172
89256039,2738234,5cbd6b55-77a1-468c-a4f8-36038f9c33b0,"آره واقعا.😃 ما خودمون طاقتمون کمه. چون خودمون با کنجکاوی بچه اذیت میشیم میگیم بچه بیش فعاله. بچه باید خونه رو بریزه بازی کنه.","1398/02/18 11:33",1,89255860
89256104,2738234,9a6bf5f8-5560-4d10-999b-ae351d9fb15a,"اگه دوستش داری هیچچچچ دارو و قرصی بهش نباید بدی تو این سن","1398/02/18 11:34",1,89254754
89321384,2738234,a3457b79-450e-4e3f-afb1-a47cb40dcacf,"متخصص تجویز کرد از خودم که ندادم","1398/02/18 22:25",1,89256104
89321426,2738234,099eba56-224a-4887-ad1f-c5efd486fd68,"سلام عزیزم دکتر مهسا ساداتی عالیه، دختر ۴ ساله من مشکوک به بیش فعالی بود که بعد کلی مصرف قرص و داروی شیمایی، یکی از دوستام خانم دکتر ساداتی رو به من معرفی کرد ایشون چون تخصصشون کودک هست با تستهای مختلف و بازی درمانی خدا رو شکر بیماری دخترم رو کنترل و العان خیلی بهتر شده از دوستانی که فرزندشون مشکوک به بیش فعالی و یا هر اختلال دیگه ای که دارند، ایشون عالی هستند در ضمن کلینیکشون غرب تهران (شهر آرا) وشماره کلینیک ۸۸۲۶۷۰۴۰ و۸۸۲۶۷۰۶۸ و نمیدونم کارم درسته یا نه ،شماره موبایل ایشون۰۹۱۲۸۳۹۸۵۸۸ است اگه با خودشون هماهنگ کنید زودتر وقت میدن در ضمن دوستان ایشون تاکیدشون این هست هرچه سن کودک کمتر باشه درمان سریعتره من خواستم تجربه خودم رو با دوستان در میان بگذارم شاید مفید باشه.","1398/02/18 22:26",0,
89321575,2738234,a3457b79-450e-4e3f-afb1-a47cb40dcacf,"خودم دو به شک بودم فقط تا الان یه بار شربت دادم میترسم بدم بچم خوابالو بشه","1398/02/18 22:27",1,89256104
89606249,2738234,a3457b79-450e-4e3f-afb1-a47cb40dcacf,"از وقتی که رفتم پیش متخصص فقط یه بار دادم. متاسفانه حرفات راجع به پزشکای ایران درسته. و شدیدا به نفع هم کار میکنن. حتی اگه موردی نداشته باشه یه بچه ای حتما سه چهارتا شربت تجویز میکنن که یه نفعی هم داروخونه دارببره. شاید باورت نشه اونروز کلی قرص و شربت و قطره نوشت با کلی هزینه.","1398/02/21 13:10",1,89371686
46999918,1453635,64c8cc63-8ebe-4354-979f-68e1160de089,"میشه از کاراش بگی","1396/07/28 14:48",0,
46999922,1453635,0ce3eed5-b820-4703-ad2c-19d3396680f7,"واسه اینکه نپرسین خودم علاعمش میگم لجبازی نق و نوق و جیغ زیاد کم خوابی کم اشتهایی .پرحرفی چرا زیاد میپرسید و قانع نمیشد صبر و تحمل نداره صف رعایت نمیکنه.همه جا میخواد خودش رییس باشه.به زور حرفش به کرسی مینشونه","1396/07/28 14:48",0,
46999937,1453635,86b63ca6-390c-4b70-9954-048b83ea9d05,"میشه بپرسم علائم بیش فعالی. چیه؟ چون به پسرم مشکوکم","1396/07/28 14:48",0,
46999949,1453635,a71d18a5-a72e-4c71-b39d-f09ef272acf7,"ببخشید دخترتون چندساله شونه؟","1396/07/28 14:49",0,
46999956,1453635,1abe9c0f-ac4f-4bd7-94ca-0a1486fbd7ec,"کا ردرستی کردین به متخصصتون اعتماد کنین","1396/07/28 14:49",0,
46999958,1453635,ad3059a0-2350-4977-8c9d-9c178b05f035,"عزیزم تست گرفتن؟ سن دخترتون رو هم بگید؟","1396/07/28 14:49",0,
46999962,1453635,a71d18a5-a72e-4c71-b39d-f09ef272acf7,"منم مشکوکم","1396/07/28 14:49",1,46999937
46999963,1453635,64c8cc63-8ebe-4354-979f-68e1160de089,"چند سالشه","1396/07/28 14:49",1,46999922
46999969,1453635,0ce3eed5-b820-4703-ad2c-19d3396680f7,"پنج سال","1396/07/28 14:50",1,46999949
46999993,1453635,0ce3eed5-b820-4703-ad2c-19d3396680f7,"صحبت کردن","1396/07/28 14:50",1,46999958
47000005,1453635,9fb1c499-062c-44dd-865e-ddc23405b7a7,"دختر منم تقریبا دو سالو نیمشه بهش مشکوکم چون خیلی از علاعمو داره","1396/07/28 14:51",0,
47000009,1453635,a71d18a5-a72e-4c71-b39d-f09ef272acf7,"پسرمنم ۴سالو نیمه دیگه خستم کرده چون خیلیا میگن تو سن مدرسه مشخص میشه گفتم ببینم دخترتون چندسالشه","1396/07/28 14:51",0,
47000024,1453635,ad3059a0-2350-4977-8c9d-9c178b05f035,"طبق آخرین پژوهش ها نباید برای زیر شش و الان میگن 7 سال تشخیص بیش فعالیتی گذاشت روانپزشک نباید میرفتید چون متاسفانه بررسی های لازم رو نمیکنند باید روانشناس کودک مراجعه کنید...تست گرفته بشه..در صورت تایید روان شناس کودک ارجاع بشه برای نوار مغزی اگر تایید شد دارو شروع میشه","1396/07/28 14:52",0,
47000028,1453635,0ce3eed5-b820-4703-ad2c-19d3396680f7,"دیگه واقعا صبر خودم تموم شده بود تو تاپیک های قبلیم هست صبح ها که پسرم مدرسه میبرم به حدی بهانه میگیره و دیر میکنه که جا میمونن","1396/07/28 14:52",0,
47000047,1453635,0ce3eed5-b820-4703-ad2c-19d3396680f7,"از سه سالگی میشه تشخیص داد شاید برطرف بشه و فقط لجباری باشه","1396/07/28 14:53",1,47000005
47000068,1453635,0ce3eed5-b820-4703-ad2c-19d3396680f7,"نار مغزی که سهله نقشه مغزش هم کسیدن نزدیک یک میلیون هشتصد تست گرفتن","1396/07/28 14:54",1,47000024
47000084,1453635,83add78e-4ba2-4d74-b25f-a158794517be,"چقدر میخوابید؟ موقع بازیم نق میزد؟ آخه این علایمی که گفتی بیشتر بچه ها دارن. مخصوصا بد غذایی رو","1396/07/28 14:54",0,
47000088,1453635,a71d18a5-a72e-4c71-b39d-f09ef272acf7,"پسر من بینهایت لجباز غرغرو زود عصبانی میشه ازروی میز میپره با کبریت بازی میکنه در مورد یادگیری نقاشی و شعر اصلا علاقه نشون نمیده که یاد بگیره","1396/07/28 14:54",0,
47000090,1453635,0ce3eed5-b820-4703-ad2c-19d3396680f7,"البته روانپزشک گفتم فقط صحبت کرد ولی متخصص مغز و اعصاب که برده بودم تو مطب چهار تا تست مغزی ازش گرفت بعد ارجاع داد روانپزشک","1396/07/28 14:54",0,
47000091,1453635,ad3059a0-2350-4977-8c9d-9c178b05f035,"علائم اصلی احساس خطر نداشتن هست یهو دویدن تو خیابون از بالای چندتا پله پریدن( ارتفاعی که خطر ساز) اینکه اصلا نمیتونن یک جا مداوم بشینن و... این علائم باید حداقل در سه محیط گزارش بشه خانه...مدرسه...پارک( بین دوستان،مهمانی)","1396/07/28 14:54",0,
47000123,1453635,0ce3eed5-b820-4703-ad2c-19d3396680f7,"آره همه کارش با لجبازی حتی بازی. اصلا به هیچی راضی نمیشه برای هر چیز بیخود و به درد نخوری یک ساعت گریه میکنه","1396/07/28 14:56",1,47000084
47000140,1453635,9fb1c499-062c-44dd-865e-ddc23405b7a7,"دختر من خیلی بازیگوشه تو بازار دستشو ول کنم میره پشت سرشم نگاه نمیکنه با غریبه ها سریع دوست میشه و میره بغلشون و دیگه بغله من نمیاد با گریه باید برش گردونم","1396/07/28 14:56",0,
47000154,1453635,ad3059a0-2350-4977-8c9d-9c178b05f035,"خب پس اگه تایید شده نکته اصلی تداوم درمان هست داروی بیش فعالی مثل عینک هست یعنی همیشه باید مصرف بشه...چون درمان نمیکنه بلکه کنترل میکنه خیلی خوب هست که پشتکار دارید متاسفانه بیش فعالی درمان نشده در سنین نوجوانی تبدیل به اختلالات جدی تری میشه مثل افسردگی","1396/07/28 14:57",0,
47000181,1453635,83add78e-4ba2-4d74-b25f-a158794517be,"خب بچه ها با گریه کارشون راه میندازن.","1396/07/28 14:57",1,47000123
47000196,1453635,9fb1c499-062c-44dd-865e-ddc23405b7a7,"بچه منم نمیتونه یک جا بشینه مخصوصا تو بیرون از خونه خیلی اذیت میکنه","1396/07/28 14:58",1,47000091
47000210,1453635,a71d18a5-a72e-4c71-b39d-f09ef272acf7,"پسر من شده گاهی وقتا یه جایی میرم که دوستاش نیستن یا محیط غریبه باشه براش شده یه ساعتم نشسته ولی در کل یه جا بند نیس","1396/07/28 14:58",1,47000091
47000213,1453635,0ce3eed5-b820-4703-ad2c-19d3396680f7,"شما میدونین تا کی باید دارو بخوره؟","1396/07/28 14:59",1,47000154
47000238,1453635,ad3059a0-2350-4977-8c9d-9c178b05f035,"تا همیشه عزیزم","1396/07/28 15:00",1,47000213
47000260,1453635,0ce3eed5-b820-4703-ad2c-19d3396680f7,"نه دکتر گفت بچه نرمال وقتی مشکلش حل میشه باید قبول کنه و بس کنه ولی این همجنان ادامه میده فقط دنبال یه بهانه هست تا طوفانش شروع کنه","1396/07/28 15:01",1,47000181
47000263,1453635,a71d18a5-a72e-4c71-b39d-f09ef272acf7,"وای نه","1396/07/28 15:01",1,47000238
47000288,1453635,ad3059a0-2350-4977-8c9d-9c178b05f035,"در مورد نوروفیدبک مطالعه کنید اگر امکانات مالی دارید این هم روش خوبی هست بدون دارو کمک میکنه البته روی هر شخصی درمانهای متفاوت جواب میده فعلا دارو رو شروع کردید...ببینید چطور جواب میده...انشالا که تاثیر مثبت داره","1396/07/28 15:01",0,
47000291,1453635,0ce3eed5-b820-4703-ad2c-19d3396680f7,"نه رسپریدون یک میلی","1396/07/28 15:01",1,47000238
47000303,1453635,ad3059a0-2350-4977-8c9d-9c178b05f035,"مشکل تمرکز نداره نه؟","1396/07/28 15:02",1,47000291
47000312,1453635,0ce3eed5-b820-4703-ad2c-19d3396680f7,"همزمان با دارو مشاوره هم معرفی کرد","1396/07/28 15:02",1,47000288
47000347,1453635,a71d18a5-a72e-4c71-b39d-f09ef272acf7,"سارگل جون الان به نظر شما من چه سنی پسرمو ببرم پیش روانشناس؟","1396/07/28 15:03",0,
47000352,1453635,0ce3eed5-b820-4703-ad2c-19d3396680f7,"نه اصلا اتفاقا خیلی هم یادگیریش خوبه به دکتر هم گفتم","1396/07/28 15:04",1,47000303
47000367,1453635,0ce3eed5-b820-4703-ad2c-19d3396680f7,"گفت قرار نیست همشون یک علامت داشته باشن","1396/07/28 15:04",1,47000352
47000384,1453635,9fb1c499-062c-44dd-865e-ddc23405b7a7,"عزیزم از نظر طب سنتی بعضی غذا ها باعث بد تر شدن علاعم و بعضی ها هم باعث کنترل رفتا رها میشه.یه تحقیق کن در کنار دارو درمانی مزاجشم کنترل کن.شنیدم خیلی ماثره.بعضی مواقعم به دارو دیگه احتیاج پیدا نمیکنه.انشالا که کوچولوت زودتر خوب میشه","1396/07/28 15:04",0,
47000420,1453635,0ce3eed5-b820-4703-ad2c-19d3396680f7,"فقط مثل اینکه شکلات و کاکاوو اینجور چیزا نباید بدم با چیزایی که مواد افزودنی داره مثل چیپس و پفک و سوسیس و کالباس","1396/07/28 15:06",1,47000384
47000433,1453635,a71d18a5-a72e-4c71-b39d-f09ef272acf7,"elar جون ان شاالله که زودی دخترتون خوب بشه","1396/07/28 15:06",0,
47000439,1453635,ad3059a0-2350-4977-8c9d-9c178b05f035,"آخه بی قراری بچه های بیش فعال ناشی از نداشتن تمرکز هست متاسفانه تشخیص افتراقی بیش فعالی خیلی سخته..چون مثلا علائم افسردگی کودکان خیلی نزدیک به بیش فعالی هست خب الان رسپریدون داده که یه ضد اضطراب هست...به هر حال تشخیص پزشک رو زیر سوال بردن درست نیست اما حتما توصیه میکنم با روانشناس بالینی کودک مشورت کنید","1396/07/28 15:06",0,
47000460,1453635,9fb1c499-062c-44dd-865e-ddc23405b7a7,"بله اینا مضره.اما طب سنتی مزاجشو کنترل میکنه خیلی ماثره در کنار دارو درمانی اونم امتحان کن ضرر نداره عزیزم","1396/07/28 15:07",1,47000420
47000471,1453635,0ce3eed5-b820-4703-ad2c-19d3396680f7,"خلاصه اینکه تا به این مرحله رییدم نزدیک پنج شش تا دکتر بردم تا قلبم راضی شد دارو بدم دو تا دکتر مغز و اعصاب و دو تا فوق روان و اعصاب کودکان و دو تا اطفال","1396/07/28 15:07",0,
47000531,1453635,ad3059a0-2350-4977-8c9d-9c178b05f035,"انشالا که نتیجه مثبت رو میگیرید عزیزم","1396/07/28 15:09",1,47000471
47000544,1453635,0ce3eed5-b820-4703-ad2c-19d3396680f7,"چهارشنبه ها وقت یک ساعت و نیمه روانشناسی دارم همون تو مطبش از این به بعد.ولی مسکل اساسی من با دخترم هیجان و لجبازی بیش از حدشه.دکتر گفت شاید بعدتر ریتالین بدم فعلا با این جلو میریم","1396/07/28 15:09",1,47000439
47002783,1453635,4b785e07-9268-4cf7-a23f-24f136173432,"بسیار کار خوبی میکنی من مشکلات زیادی بابت درمان نشدن این مساله تو زندگیم کشیدم و تازه هفته پیش فهمیدم ریشه همه مشکلاتم بیشفعالی از کودکی بوده که به بزرگسالی تبدیل شده النم دارم دارو مصرف میکنم چند روزه که میفهمم زندگی یعنی چی،همیشه مامان بابام نمیبردنم روانپزشک چون میگفتن سالمه ،بچه سالم هم شیطونی میکنه ولی واقعا بد بود واقعا بد شما نمیتونی بفهمی کسی که بیش فعاله اگه درمان نشه چه حال بدی داره ،دکتر به من گفت تو چه طور تا حالا دووم اوردی","1396/07/28 16:11",0,
47002840,1453635,4b785e07-9268-4cf7-a23f-24f136173432,"نگران دارو هم نباش دوست من روانپزشکه گفت ریتالین عوارض خاصی نداره و مصرف نکردنش واسه یه بیشفعال عوارضش خیلی بیشتر از مصرف نکردنشه","1396/07/28 16:12",0,
47002903,1453635,4b785e07-9268-4cf7-a23f-24f136173432,"بچه هایی که درمانو به موقع شروع میکنن احتمال اینکه تا نوجوانی کاملا درمان بشن خیلی زیاده","1396/07/28 16:14",1,47000213
47014530,1453635,0ce3eed5-b820-4703-ad2c-19d3396680f7,"اگه دوست داشتی از علاعم بچگیت بگو ممنونم","1396/07/28 22:55",1,47002783
47066331,1453635,4b785e07-9268-4cf7-a23f-24f136173432,"خیلی شر بودم ،بچه های دیگه رو میزدم و به قول معروف از دیوار راست بالا میرفتم ،به شدت باهوش بودم ولی فقط برای یه ربع بعدش کلا تعطیل میشدم ،بارها تا دم اخراج از مدرسه رسیدم ،با اینکه ای کی یو بالایی داشتم از دبیرستان درسام به شدت افتضاح بود در حد کلی درس افتادن ،هیجان و دوست داشتم و به عواقبش فکر نمیکردم ،تو سن ۱۹سالگی خیلی از مواد مخدرو فقط در حد امتحان تجربه کردم و خدارو شکر عقلم میرسید گرفتارش نشم اونم تو زمان ما ،(الن ۳۶سالمه) که این مسایل خیلی عجیب غریب بود ،فقط دنبال هیجان بودم و به هر قیمتی بهش میرسیدم ،تو دانشگاه چون رشته م عملی بود و متنوع خیلی موفق بودم و النم تو کارم موفقم ولی خدا نکنه یه جا قرار باشه بشینم ده بار پا میشم میرم میام هیپامو تکون میدم ،کلا کارای متنوع رو راحت انجام میدادم و النم همینطورم ولی روز مرگی منو میکشت و میکشه ،از بچه گی میگفتن این جون از غالبش زیادی میکنه","1396/07/30 02:26",1,47014530
