QID,QUserID,QTitle,QBody,QDate,QVisit
5006427,170a30a7-bce2-408d-91c9-0a55d03e18d3,"پسرم اوتیسم داره با توجه به شرایط کرونا امسال بذارمش کاردرمانی","آخه بچه های اوتیسم اگه آموزش نبینن خیلی پسرفت می کنن ولی اگه بذارمش و خدای نکرده کرونا بگیره چی...توروخدا راهنماییم کنید","1399/06/17 16:03",453
5385235,9550e965-7e36-4871-ab3d-e739dea36d3d,"کسایی که مثل من تو خانوادشون اوتیسم دارن فیلم come play","رو ببینن راجب اوتیسمه","1399/08/23 00:33",48
1700742,c0507a29-d4ec-4205-b306-89f2a323c914,"بچه ها چه کار کنیم تا دوران بارداری جنین اوتیسم نگیره","چقد استرس و دلشوره دارم😢کاش زودتر ویتامین دی مصرف میکردم","1397/01/14 14:22",6029
565016,527191e0-68d2-4a86-9b30-a42307944cfc,"کسی از اوتیسم چیزی میدونه بیاین یکم حرف بزنیم دلم گرفته",:(,"1392/07/21 23:23",1876
2013581,8cae6f9e-9f95-4494-98d7-e0e682bbc993,"تو آشناها بچه ای ک اوتیسم داشته رو دارین؟درمان شدن؟","سلام.....درمان میشن؟","1397/05/28 10:57",157
1265913,ccf12030-499c-4185-b88a-a409fef8882d,"خواهش میکنم هرکی راجب اوتیسم میدونه بیاد بمن بگه","پسر من یسری حالات عخیبی داره که دارم نگران میشم.اصلا از بغل گرفته شدن و نوازش شدن خوشش نمیاد.خیلی پرتحرکه بیش از حد معمول.نمیذاره شیشه بهش بدم .پوشکش نمیذاره بکنم.همش میخواد در بره .با شتاب برمیگرده.اصلا چیزی نمیبره سمت دهنش که بخوره.10 ماهشه.من تا بحال تو نوزادا این جور حالاتو ندیده بودم.هرکی اطلاعی داره کمکم کنه.","1395/11/03 09:08",153
404052,4babe0ab-1997-4160-8d8b-a01a5c08a1c4,"مرکز اوتیسم تهران کجاست ؟؟ اون مرکزه که حرفش رد خور نداره ؟؟؟***************************","تو نت گیر نمی یارم ...اسم مراکز رشد و اتیه غیرو می یاند ایا همینان ؟؟","1393/04/07 09:36",603
2535680,cfefa422-d7f4-42b0-b196-7289c2f3c42b,"دوستان از زمان نوزادی میشه فهمید که بچه اوتیسم داره یا نه؟","بچه دوستم دو ماه و نیمه است. حرکاتش یه طوریه. اصلا نگاه نمیکنه به ادم. سرشو فقط اینور اونور می چرخونه‌ دهنش همینطور بازه. به حرفهای ادم عکس العمل نشون نمیده.خواستم بدونم نشانه های نوزادی رو کسی می دونه؟","1397/12/07 15:24",329
4449482,81a0e0a5-cb6c-496f-b4e5-6946c7f22434,"خانم های بچه کوچیک دارن و اوتیسم دارن میشه بیاید","دختر من ۲۲ ماهشه . یه مدته رفتاراش خیلی نگرانم میکنه نمیدونم چکار کنم . بعضی روزا خوبه بعصی روزا همش جیغ میزنه . همه غذای نمیخوره . چیزی که به میلش نباشه پرت میکنه یا میریزه . با دست مثل کتک زدن میکوبه به سرو صورتم وقتی چیزی به میلش نیست . کلا از وقتی راه میره دیگه به زور میزاره مای بی بیش کنم ا۱لا نمیزاره موهاش رو شونه بزنم یا گیر بزنم به زور لباس هاش رو عوض میکنم تو حموم هم تا وقتی اب به سرش نریزم خوبه بعدش نمیزاره حالا نگرانم","1399/03/10 01:10",377
1762559,d288f275-d809-4aee-907e-b82dd35c6109,"بچه ها کسی میدونه کودکان اوتیسم چرا به این بیماری مبتلا میشن؟","دلیلش چیه؟","1397/02/17 00:00",223
3336845,288289da-9992-464a-bdde-0b2e8d4f1d40,"نسبت به پسر دوسالم مشکوکم نکنه اوتیسم داره راهنماییم کنید","سلام از وقتی پسرم یک سالش بود بهش حساس شده بودم ک چرا صداش میکنم جواب نمیده البته فقط ب اسمش چون اگه بگم بیا اینو بدم گوش میده ولی به اسمش نه الانم ک دوسالشه صداش میکنم برنمیگرده جواب بده میشنوه ولی دوس نداره جواب بده نمیدونم چیکارکنم خیلی بد غذا و نغ نغویه چیکارکنم برم روانشناس !!","1398/07/15 10:49",445
2137499,4e6246fe-ac4c-4c66-ab12-2122ff769c9e,"تو رو خدا از اوتیسم میترسم کی میتونه راهنمایی کنه","سلام","1397/07/14 00:46",4650
7365657,4d6f8226-e114-4eab-bcaf-bec8f1a3d813,"شوهرم همش توی بارداری باهام دعوا میکرد...بچم اوتیسم شد","حدسم میگه بخاطر دعواهای دوران بارداریه...یادمه هفته پنج بارداری بودم...توی گوشیش عکس دختری رو دیدم..دعوامون شد اخرشم کتکم زد...بارها سر برادرش خواهرش مادرش دعوامون شد...هرسری هم حمله میکرد سمتم...یه بارم با چاقو حمله کرد بهم..شاید بگین چرا ازش باردار شدی ولی شاید باورتون نشه..قبل بارداری خوب بود تا فهمید باردار شدم..فهمید که دیگه پام توی این زندگی بخاطر بچه گیر میشه..هربلایی سرم اورد...حالا که به بچم‌نگاه میکنم...عذاب وجدان منو از پا درمیاره..","1400/07/10 15:50",573
2759942,23f9ac7a-b481-4f38-b99c-911eebfa61a2,"تو روخدا مریضیای سختتونو تو تاپیک عنوان نکنید مثل اوتیسم و غیره","یه چیزی بگم تو رو خدا نریزین سرم و دعوام نکنین ولی تو رو خدا خاهش میکنم ازتون مریضاهایی مثل اوتیسمو اینجور چیزا رو تو اینجور سایتا بیان نکنین بنظرم تو گوگل سرچ کنیدو درموردش بخونین خیلی بهتره","1398/02/24 14:27",370
7437120,4d6f8226-e114-4eab-bcaf-bec8f1a3d813,"یکی بگه چجوری با دیدن پسرم که مشکل اوتیسم داره بیخیال باشم؟","نمیشه بیخیال شد...کسی هست یه راهکار یا یه تجربه بده؟ داغون شدم بخدا...من ۲۹ سالمههههههههه جووونی نکرده زندگیم این شد","1400/07/22 08:48",1035
6921401,7424b57f-4cb8-4d46-8f40-75598218f76b,"دختر مبتلا به اوتیسم ضریب هوشی بالاتر از اینشتین و هاوکینگ داره","http://khabarnama.net/blog/2021/07/22/ضریب-هوشی-بالاتر-از-اینشتین-و-هاوکینگ/","1400/05/03 19:12",92
2937595,3de96fe3-0e5a-4d11-a9a1-596b4556f51c,"میترسم زبونم لال بچم اوتیسم داشته باشه 😭بیاید بگم چجور","دوسال و سه ماهش حرف نمیزنه چند تا کلمه در حدود ۵۰ تا میگه","1398/04/10 21:09",1154
1884870,cd613aec-d231-4560-9d1b-d4d9371ca54e,"بچه هاتا دارم سکته میکنم ازنگرانی توروخدا بیاین ؟؟(اوتیسم)","پسر اول من از 1 سالگی حرف میزد و از 18 ماهگی جمله میگفت اما پسر دومم الان 19 ماهش یکم تموم شد هنوز حرف نمیزنه کاملا همه چیزو میفهمه هر چی بگیم کجاست سریع پیدا میکنه با ایما و اشاره کاملا مفهوم حرفاشو میرسونه ولی فقط بابا .به به .دَدَ.با.ما.و یه سری حروف ناخوانا میگه خیلی نگرانم نکنه اوتیسم باشه بچه ها .من اطلاعات زیادی ندارم خواهش میکنم راهنماییم کنین ممکنه باشه ؟؟","1397/04/07 00:05",496
5631063,3411a7ff-35c9-416d-bce1-93bcc4d55ccf,"بچها بنظرتون پسرم اوتیسم داره؟ دارم دق میکنم کمک","پسرم دوسالو دوماهشه زیاد نمیتونه حرف بزن فقط چندجمله میگه مث مامان بابا داداش آب نام نام جیشا حیدر حیدر اسم آهنگ موردعلاقش الله اکبر همین چندتا جمله دیگه هیچی نمیگه بقیه چیزا رو یا بادست اشاره میکنه یا ب زبون خودش میگه باهیچی بازنمیکنه فقط دوسداره فضولی کنه یکسره دوره خودش میچرخ یا یه ماشین داره همش چرخاشو میچرخه هیچ دقتی روی حرفام نداره مثلا بهش میگم بگو نون کلا یه چیزه دیگه میگه اگه تا فردا صبحم من تکرار کنم اون همون حرف خودشو میزنه خیلیم فضوله کوچیکم ک بود یکسره گریه میکرد الانم همینجوریه فوق العاده غرغرو و فضول حالا بنظرتون اینا نشانه های اوتیسم من خیلی نگرانم ازطرفی هم سناش قشنگ حرف میزنن بازی میکنن بچه من ن چرا بنظرتون 😔","1399/10/07 10:49",171
7346251,4d6f8226-e114-4eab-bcaf-bec8f1a3d813,"یعنی ممکنه تشخیص دکتر برا اوتیسم پسرم اشتباه باشه؟","خانما...پسرم ۲۳ ماهشه....حدودا ده یا پانزده کلمه بلده...ماما بابا و کلمات دیگه...البته یه مشکلی که هست اینه که ماما رو نمیاد به خودم بگه..گاها برا خودش تکرار میکنه...اخیرا هم میگم مثلا بگو آب میگه اب..ولی اب خواستنی میاد دستمو میگیره میبره سمت بطری اب و با اشاره میفهمونه اب میخاد..همه حرفامونو متوجه میشه ..مدام میخاد ببرمش بیرون...یا باماشین بریم بیرون..ولی وقتی میارمش خونه جیغ و داد راه میندازه...مشکل اصلیم اینه که اسمشو ۱دا میزنم برنمیگرده بهم نگاه کنه.ولی میگم ماهان به ماما نگاه کن..برمیگرده یه نگاهی میکنه بهم.دستوراتم میفهمه و اکثرا وقتی حوصله داره انجام میده...ببینید خانما مثلا توی خونه قایم میشم شوهرم میگه ماهان ماما قایم شده برو پیداش کن..اونم میاد دنبالم بگرده وقتی میبینم پشتش به منه صداش میزنم ماهان فورا برمیگرده سمتم و میخنده و اشاره میکنه که یلنی بازم قایم شو...در زمینه بازی با بچه ها هم این که باهاشون بازی نمیکنه..خواهرشوهرم دوتا پسر داره..زمان زیادی لازمه تا بره بااونا بازی کنه...مثلا اونا توپ رو شوت میکنن به این..اینم شوت میکنه به اونا...لباسشویی رو روشن کردنی نهایت پنج دقیقه نگاه میکنه بهش...گاها هم روی پنجه راه میره..البته مدام نه ها..درطول روز گاها این کار رو میکنه..میبرمش بیرون تا یه ادم رو میبینه فورا میاد بغلم..استرس میگیره از ادمای بیرون..","1400/07/07 10:48",552
46515,5210929c-1a81-4f14-8f5d-d78981d5f1df,"بیماری اوتیسم چیست؟اگر کودک 2 سال به بالا دارید حتما مطالعه کنید","بیماری اوتیسم سبب جلوگیری از رشد کودک در حوزه‌های مختلف می‌شود اوتیسم، یک اختلال رشد است که در سه سال اول زندگی ظاهر می گردد. این بیماری با تاثیر بر روی مغز کودک، رفتارهای اجتماعی و مهارت ارتباط برقرار کردن را مختل می کند. سلامت نیوز: متخصص امور توانبخشی کودکان تاکید کرد: خانواده‌ها باید محیط زندگی کودکان مبتلا به اوتیسم را مناسب‌سازی کنند چون ممکن است این کودکان در بعضی موارد درک مشخصی از خطر نداشته باشند. دکتر سعید تقوی در گفت‌وگو با ایسنا ، درباره بیماری اوتیسم (در خود ماندگی) خاطرنشان کرد: آمار مبتلایان به این بیماری در حال افزایش است و طبق آمارهای جهانی از هر 10 هزار تولد زنده، 20 نفر مبتلا به این بیماری هستند. وی ادامه داد: هم اکنون در کشور ما 280 هزار کودک مبتلا به اوتیسم وجود دارد، همچنین شیوع این بیماری در بین پسران 4 چهار برابر دختران گزارش شده است. ÷ وی در خصوص این بیماری تصریح کرد: اوتیسم یکی از اختلالات نافذ دوران رشد است که به علت اختلال در سیستم عصبی باعث عدم عملکرد صحیح پردازش مغز و در نتیجه اختلال در فعلیت بخشیدن به پتانسیل‌های بالقوه می‌شود و فرد در حوزه‌های مختلفی مثل گفتار و زبان، مهارت‌های ارتباطی و اجتماعی و رفتار طبیعی به درستی عمل نمی‌کند. وی اظهار داشت: علائم اوتیسم عبارتند از مقاومت در برابر تغییرات و علاقه به حفظ یکسانی و یکنواختی، مشکل در بیان نیازها با گفتار و کلام، استرس و نگرانی بی‌دلیل، پرخاشگری، امتناع از بغل کردن و بغل شدن، عدم برقراری ارتباط یا به سختی ارتباط برقرار کردن، عدم تماس چشمی یا تماس چشمی محدود، بازی‌ها و دل‌بستگی‌های غیرعادی به بعضی اشیا به صورت مرضی، لذت بردن از چرخیدن یا چرخاندن اشیا یا تمایل به نگاه کردن به اشیایی که در حال چرخش هستند، اختلال در سطح فعالیت ‌یعنی یا دچار بیش فعالی یا کم ‌فعالی شدن،‌ درک ضعیف از عوامل ترسناک یا خطرناک، اختلال در بعضی حواس و عدم آموزش پذیری با روش‌های رایج آموزشی از علائم این بیماری به حساب می‌آید. این مدرس دانشگاه اضافه کرد: بیماری اوتیسم باعث ایجاد عواملی شده که این عوامل سبب جلوگیری از رشد کودک در حوزه‌های مختلف می‌شود، این حوزه‌ها شامل مهارت‌های گفتاری و کلامی، مهارت‌های ارتباطی و اجتماعی همچنین بازی هستند و معمولا علائم آن قبل از سه سالگی شروع می‌شود و حتی ممکن است کودک در ابتدا یک دوره رشد طبیعی یا نزدیک به طبیعی داشته باشد ولی بعد از مدتی توانایی‌های کسب شده را از دست بدهد. وی با اشاره به نقش خانواده‌ها در خصوص این بیماری ابراز داشت: خانواده‌ها برای تشخیص این بیماری باید به پزشک متخصص مراجعه کرده تا در صورت وجود این بیماری فرد بیمار به سرعت تا حد ممکن درمان شده تا دوران طلایی رشد را از دست ندهد اما چند سوال برای تشخیص ابتدایی این بیماری وجود دارد که عبارتند از آیا کودک قبل از 12 ماهگی صداسازی و نجوا داشته است؟ آیا کودک قبل از 12 ماهگی از اشاره‌های درست استفاده می‌کرده است؟ آیا کودک قبل از 16 ماهگی از تک کلمات به صورت معنادار استفاده می‌کرده است؟ آیا کودک قبل از 24 ماهگی جملات دو کلمه‌ای داشته است و آیا کودک برخی مهارت‌های کلامی یا اجتماعی را که در سوالات قبلی اخذ شده از دست داده است؟ تقوی بیان کرد: جواب منفی به چهار سوال ابتدایی و پاسخ مثبت به سوال آخر باید ما را در خصوص مبتلا بودن کودک به شک اندازد سپس با مراجعه به پزشک باید دخالت‌های درمانی به سرعت انجام گیرد. متخصص امور توانبخشی کودکان تصریح کرد: درمان‌ها به دو دسته دارویی و غیردارویی تقسیم می‌شود؛ درمان‌های غیردارویی نیز خود به دو دسته‌ سنتی و نوین تقسیم می‌شوند که توان بخشی سنتی با هدف آموزش جزء به جزء و ایجاد رفتار مطلوب انجام می‌شود، با توجه به صرف وقت و هزینه‌ی زیاد تاثیر چندانی نداشته و باعث از دست دادن دوره طلایی رشد می‌شود، اما دسته دوم توانبخشی نوین است. وی با برشمردن مزیت‌های توانبخشی نوین افزود: این روش در داخل کشور ابداع شده و تحت عنوان توانبخشی اعصاب مبتنی بر شهود است، در این روش با استفاده از یک سری تکنیک‌های حسی و حرکتی آموزشی پتانسیل‌های بالقوه به فعلیت می‌رسد و می‌توان حدود 50 عامل شناختی را در این روش برای درمان هدف گیری کرد، همچنین این روش کودک را برای فراگیری آماده می‌کند چون مغز در این روش ساختار پردازشی طبیعی‌تری پیدا می‌کند. دکتر تقوی خاطرنشان کرد: وزارت بهداشت و سایر نهادهای مسوول باید روش‌های بومی درمانی منطبق با فرهنگ ما را بشناسند و از ورود روش‌های غیرموثر غربی نظیر روش‌هایی که جنبه‌های رفتاری و جزء به جزء دارند، جلوگیری کرده و این امر باید به یک وظیفه و رسالت برای این نهادها تبدیل شود. منبع: http://salamatnews.com/viewNews.aspx?ID=33002&cat=8 برای اطلاعات بیشتر میتوانید به این لینکها هم مراجعه کنید http://www.tebyan.net/nutrition_health/diseases/children/2011/4/9/161240.html","1390/08/02 15:22",3045
7483810,4d6f8226-e114-4eab-bcaf-bec8f1a3d813,"خانما اگه ببرم روانشناس بالینی پسرمو...میفهمه اوتیسم داره یا نه؟","روانشناسا میتونن تشخیص بدن؟","1400/07/29 23:55",239
7383241,4d6f8226-e114-4eab-bcaf-bec8f1a3d813,"خدایا من همین یه بچه رو دارم اخه....اخه چرا اوتیسم","شبا که میخابم تا خود صبح صدبار با استرس بیدار میشم..","1400/07/13 06:04",1150
4960085,c4844885-8840-4001-9ce6-c2c5b2461b6a,"شیراز ، کی متخصص اعصاب و روان خوب برای درمان اوتیسم میشناسه ؟","سلام . بچه دوستم ۵ سالشه متاسفانه تشخیص اوتیسم دادن براش . میشه تو شیراز متخصص خوب مغز و اعصاب مهرفی کنید خدا خیرتون بده","1399/06/09 12:48",104
8068704,cf439213-899d-4c62-8686-1d6c8f865a41,"سلام کسایی ک از علایم اوتیسم اطلاع دارین ی لحظه میاین","پسرم 2 سالشه صداش کنم برمیگرده میگه بله بگم محمد کو تو ایینه یا عکس ها خودشو نشون میده ولی ب خودش اشاره نمیکنه ک یعنی این منم","1400/11/12 19:21",59
8238232,6c0d8847-4da5-4fd8-90e4-bad4de8c91f3,"میشه دعام کنید یه دختر اوتیسم دارم ... الانم خونمونو مشتری پسندیده💔😔","میشه دعا کنید معامله شون بهم بخوره","1400/12/10 23:57",292
2762424,ed406d66-13bf-4bcf-bf29-f9b018b7cfe1,"بالاخره اون خانومی که شده بود چند وقت پیش جز پربازدیدها بچه اش اوتیسم داشت یا نه؟","؟؟","1398/02/25 04:04",112
6988859,75480713-7664-4109-b08d-2fa21bfde3f0,"الان که کودکیم یادم میاد فکر میکنم نکنه منم اوتیسم دارم !🥺😐","سلام بچه که بودم یادمه سریع عصبانی میشدم و حتی خانوادم رو بعضی اوقات میزدم زدن که نه اما هول دادن یا عصبانیت شدید یا شکوندن وسایل و کم رو و خجالتی بودم با خودمم یکم حرف میزدم یا کنجکاوم خیلی و خیلی سریعمیتونم ی قصه بسازم یعنی هرچی بخوام بگم مشابهش رو بدون اینکه زیاد فکر کنم میتونم تعریف کنم انگار حتی لکنت زبون میگیرم من فکر میکردم خجالتی این یعنی من اوتیسم داشتم و نمیدونستم یا نه ؟","1400/05/14 07:58",181
1940182,489164b5-539b-4925-a6f6-ec0570c296a5,"دوهفته دیگه زایمانمه الان کابوس اوتیسم شدن بچم ارومم نمیزاره","سلام کسی میدونه اوتیسم توحاملگی علامت داره یانه دارم میمیرم ازاسترس","1397/04/30 19:18",483
3511687,ac3b9310-8b26-411e-b30d-7014296edffb,"حاضری با ادمی که زال یا سندروم و اوتیسم داره زندگی کنی؟","خودم حاضرم و از زندگیم واقعا لذت میبرم","1398/09/02 06:14",1451
3173243,606e7032-cd17-4d39-b1ee-2c986cadc690,"بچه ای که تو 17 ماهگی حرف نزنه،،ممکن اوتیسم داشته باشه؟","پسر 17 ماهه م هنوز حرف نمی زنه. خیلی نگرانش هستیم.","1398/06/07 00:54",1304
6165502,cf439213-899d-4c62-8686-1d6c8f865a41,"سلام کودک اوتیسم ک اشاره نمیکنه پس با چی خاسته شو میفهمونه؟","ر","1400/01/09 11:06",94
7420492,4d6f8226-e114-4eab-bcaf-bec8f1a3d813,"بچه ای که توی طیف اوتیسم هست امکانش هست تبدیل به بچه عادی بشه؟","؟","1400/07/19 14:03",78
2029951,8fc0ac40-5a69-47ec-a608-ded827cf2e13,"اوتيسم","سلام مامانا","1397/06/04 01:37",310
1830116,48d7c9af-a6b2-4c48-a812-c63c6bc2dab2,"اوتيسم","مادريي ك فرزند اوتسيم دارند بيايد از تجربه هاتون بكيد من دارم رواني ميشم باردارم و بسرم طيف اوتيسم ٤ سال داره ولي حرف نميزنه و برخاشكره كسي ميدونه مطب دكتر بوراعتماد كجاي تهرانه ؟ و اكه كسي رفته جطور بوده ؟؟ميخوام ببرمش تهران","1397/03/15 15:35",734
5436261,9e9caeda-d38d-4d08-b398-3985d602c07e,"دوستان این اوتیسم و مشکلات مغزی اینا تو غربالگری ها مشخص میشه؟؟؟","من باردارم تاپیک میبینم نوشته بچم مشکوک‌به اوتیسمه یا بچم یه بیماری داره.نگران میشم.","1399/09/02 10:43",205
6905988,7424b57f-4cb8-4d46-8f40-75598218f76b,"دختر مبتلا به اوتیسم ضریب هوشی بالاتر از اینشتین و هاوکینگ داره","http://khabarnama.net/blog/2021/07/22/ضریب-هوشی-بالاتر-از-اینشتین-و-هاوکینگ/","1400/05/01 11:45",164
5955965,21ae2c80-0cd7-4952-8d56-5ec1d4fa0110,"بچه دار شدن با وجود داشتن کودک اوتیسم کسی تجربه داره تو اطرافیان","؟","1399/12/03 00:21",934
8214315,275ff97a-74ef-4d78-8eee-a4ea306881a4,"بچه ها کسی که بچه اولش اوتیسم داره ممکنه دومی هم مبتلا شه","عموی من و زنعموم فامیل هست و تو هردو طرف بیاری اوتیسم هست دخترعموم بزرگه اوتیسم داره اوتیسمش تا ۳ سالگی پنهان بود یعنی عین یه بچه معمولی اما از ۳ به بعد به ترز وحشتناک و عجیبی این بچه پرخاشگر شد یواش یواش قدرت تکلمشو از دست داد الان ۹ سال و نیمه اشه اما نمیتونه دسشویی بره یا غذا بخوره کلا قدرت جویدن نداره شبیه یه نوزاد حالا عموم یه دختر دوساله ام داره داره پرخاشگر میشه به نظرتون خدایی نکرده ممکنه دختر دومشم مبتلا باشه پدر و مادرش دارن از غصه دق میکنن دور از جونشون اگه میدونید بگید دکترم بردن دکتر متوجه نشد گفت علائم خاصی از هیچ کدوم از تیف های اوتیسم نداره","1400/12/07 01:38",369
2445098,8f236d87-fba6-4e8b-971f-219688e8522f,"اون مامانایی که بچه هاشون اوتیسم دارن تروخدا بهم کمک کنید","اولا خدا بهتون صبر و آرامش بده بعد هم به بچه های گلتون شفا","1397/11/05 22:35",625
8282734,2bba6edc-a72d-4bfb-9cbe-bc9b8422b87e,"چی میشه ی بچه ای اوتیسم میشه؟یعنی ژن تاثیر داره؟","؟؟؟","1400/12/18 16:12",166
6602150,064c8c7f-1c7e-49d5-bf32-43145ea5dc56,"مامانا بیاین خواهشا.مخصوصا کسایی که بچه مبتلا ب اختلال اوتیسم دارن","من دخترم خیلی خیلی خیلی حساسه.اگه یه کاری خلاف میلش انجام بدی شروع میکنه به جیغ و داد و گریه های شدید.مثلا من ظهری حموم بودم همیشه اون حولمو برام میاره این سری یه لحظه یادم رفت خودم برداشتم بعد سریع گذاشم سرجاش تا اون بده ولی دید قبلش من برداشتم بخدا یه ساعت کامل جیغ میزد باید دوباره دوش بگیری من حولتو بدم دوباره هم میرفتم قبول نمیکرد و جیغ و گریه.یا مثلا لیوانشو هرجامیگه باید بزاری یه سانت اینور اونور بزاری دیگه واویلاس.حرف زدنش کامل روون نیس ولی کم وبیش منظورشو میرسونه.ارتباط با بچه های دیگه هم تعریفی نداره همش زور میگه و انقد جیغ میزنه تا بچه های دیگه کار طبق میل اونو انجام بدن.تو نت خوندم این حساسی بیش از حد میتونه نشانه اوتیسم باشه درسته آیا؟","1400/03/13 01:20",136
7241006,3f67283b-5e52-4fa2-a343-9ac7cc6824a1,"کسی هست که بچه اولش اوتیسم داشته باشه و بخواد برای بارداری دوم اقدام کنه","پسر من اوتیسم خفیف داره و نگران آیندشم میخوام برای بارداری اقدام کنم کسی تو شرایط من هست","1400/06/21 21:03",234
7752112,d128e49f-9dcc-4fd7-a184-3d6b16ce3f35,"مامانایی که بچه تون اوتیسم داره پیج خانم طباطبایی رو می‌بینید؟","ایشون چندساله رفتن آمریکا ولی جقدر پرشور و عاشق از دخترشون نگهداری میکنن","1400/09/17 02:17",56
7771624,2a71968e-2e23-460d-85d6-51d568d6da8c,"بچه اوتیسم دارم سوال مهم دارم هرکی میتونه لطفا جواب بده","سلام من یه پسر اوتیسم دارم ۱۵ سالش هست و قبلا بهتر بود خودش دستشویی میرفت ولی الان دستشویی نمیره مجبورم پوشک کنم وخیلی برام سخته بخدا از پا وکمر افتادم همین الانشم چه برسه به اینکه از این به بعد پوشکش کنم ترو خدا بهم کمک کنید خیلی حالم بده","1400/09/20 19:16",279
55939,1dccc2da-81c2-49d6-93fa-5ab2a73e5220,"اونایی که بچه اوتیسم دارن یا اطلاعاتی در این مورد دارن بهم کمک کنید","سلام دوستان من یه پسر اوتیسم دارم البته هم بیماریش کمه هم 4 سال تحت درمان بوده وگفتارش تا حدود زیادی خوب شده ولی نقص های زیادی داره حتی در مورد مهارتهای دوست بابی و روابط اجتماعی توروخدا هرکس در مورداینکه چطور روابط اجتماعی بهتر کسب کنه اطلاعات داره بهم بگه منتظرم","1390/09/03 12:21",1455
365103,11cfb101-6bb9-485b-b13c-4ec7cac38cce,"برای تشخیص یا درمان اوتیسم بزرگسالان(22-23 ساله) باید به کجا و کی مراجعه کرد؟","یکی از بستگان نزدیک علائم اوتیسم رو داره... شما از نزدیک با یک اوتیسمی بزرگسال ارتباط داشتید؟","1393/04/04 17:09",2642
3473321,28100456-10a8-47fd-825d-a631fc285ecb,"باردارا راسته میگن قرص ایزوکسوپرین باعث اوتیسم ميشه؟ خیلی نگرانم","من دو بار در روز میخورم دکتر داد بهم","1398/08/17 23:08",193
4484667,2df38fa2-4ad0-4347-aa83-2d17225a049c,"کیا بچه شون اوتیسم شدید داره؟بجه دوستم اینطوریه طفلکی","دلم واسه دوستم و بچه ش کبابه،انقدم پسرش نازه که نگو و نپرسه،عین این بچه خارجیاس،9 سالشم هست ولی متاسفانه نه میتونه حرف بزنه نه متوجه حرف دیگران میشه،کسی هست که خودش یا آشنایان و اقوامشون بچه اوتیسمی با درصد بالا مثل این طفل معصوم داشته باشن؟اگه دارن ممنون میشم تجربیاتتونو بگید تا بهش انتقال بدم چون واقعا دیگه صبرش داره تموم میشه دوستم چون بچه ش فقط همه جیزو تخریب میکنه و میشکنه و داغون میکنه و اصلنم به حرفش نمیتونه گوش بده،تا الآنم کلی خرج دوا و درمونش کرده بعدم که آب پاکیو ریختن دو دستشو گفتن درمان پذیر نیس...","1399/03/16 19:44",155
4769558,b5c7bbe8-cf62-4a45-a647-3315f02c607f,"خانوما میشه اوتیسم توسن ۱۵ سالکی خودش رو نشون بده","مثلا یهو مشکل توی حرف زدنش ب وجود بیاد","1399/05/06 13:48",150
7425445,4d6f8226-e114-4eab-bcaf-bec8f1a3d813,"یچیزی واقعا برام سواله...بخاطر اوتیسم پسرم..مادرپدرم شدیدا ناراحتن","ولی پدرشوهر و مادرشوهرمم شدیدا بیخیالن.‌.نمیخام کسی ناراحت بشه..ولی واقعا برام سواله که چرا پدرمادر شوهرم اصلا عین خیالشون نیست","1400/07/20 10:22",168
533113,60ee34f0-806f-438d-a0aa-2e1e64ffc86e,"کاردرمانی ذهنی خوب در تهران (دارای تجربه کار با بچه های اوتیسم)","سلام دوستان ممکنه لطفا کاردرمانهای (جسمی، ذهنی) خوبی رو که شنیدیدو یا خودتون تجربه کردید رو اینجا معرفی کنید. در تهران باشه و تجربه کار عالی با بچههای اوتیسم رو داشته باشه خییییییییییییییلی بدرد بقیه میخوره","1393/06/22 11:38",558
7307111,4d6f8226-e114-4eab-bcaf-bec8f1a3d813,"خانما این وقت شب با استرس بیدار شدم..بخاطر مشکل اوتیسم پسرم..","خانما خیلی استرس دارم...وقتی که به اینده فکر میکنم حالم بد میشه...وقتی بچه های سالم بقیه رو میبینم مدام حسرت میخورم..دعام کنید ...خدا به قلبم ارامش بده..خدایا خودت فقط رحم کن ای خدای مهربون....","1400/07/01 05:00",668
1884168,b0c17f85-eb0c-4614-95ee-b3d638ef30d4,"اوتيسم","سلام عزيزان","1397/04/06 18:43",1023
1510466,518ccdcc-6e25-4285-9474-f6a5b243c017,"اوتيسم","علت مبتلا شدن كودك به اوتيسم چه ميتونه باشه؟ آيا ربطي به تغذيه مادر در دوران بارداري داره يا نه ممكنه بعد از زايمان كودك مبتلا بشه و يا اصلا چيزيي كه مربوط به ژنتيكه؟","1396/09/13 15:41",2524
7327169,4d6f8226-e114-4eab-bcaf-bec8f1a3d813,"خانما خانواده هایی رو دیدین که بخاطر اوتیسم بچشون زندگیشون بپاشه از هم؟","اخه اوتیسم مشکلیه که خیلی تاثیر بد توی خانواده میزاره","1400/07/04 11:46",146
8453947,87e6d78e-e4c4-4e4d-933b-5e493ba858b5,"خانمایی باردار قرص اسید فولیک نصرف کردم بچه اوتیسم میشه اینا","اهن. بدنم خوبه کم نیست خطرناکه ناخواسته باردار بشی اگه اوتیسم بشه تو غربالگری مشخص نیست؟؟","1401/01/20 23:51",91
